,RESPOND_ID,EXAMIN_BEGIN_DE,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,ANSWRR_OC_AREA_NM,HSHLD_INCOME_DGREE_NM,WORKDAY_DAY_AVRG_LSR_TIME_VALUE,WKEND_DAY_AVRG_LSR_TIME_VALUE,ONE_WEEK_TOT_LSR_TIME_VALUE,LSR_TIME_REST_RCRT_USE_RATE,LSR_TIME_HOBBY_USE_RATE,LSR_TIME_SELF_IMPT_USE_RATE,LSR_TIME_TWDPSN_RLTN_FLWSP_USE_RATE,LSR_TIME_ETC_USE_RATE
311,53353758,20220601,M,30대,서울특별시,300이상500만원 미만,1,3,11,20,20,10,50,0
312,53364581,20220601,F,60대,서울특별시,700만원 이상,3,6,27,20,30,30,20,0
313,53332073,20220601,M,40대,서울특별시,700만원 이상,6,12,54,75,5,5,15,0
314,53332137,20220601,M,30대,서울특별시,700만원 이상,1,4,13,20,25,15,40,0
315,53322916,20220601,F,60대,서울특별시,500이상700만원 미만,4,2,24,10,20,20,50,0
316,53324003,20220601,M,60대,서울특별시,500이상700만원 미만,1,5,15,30,50,0,20,0
317,53325159,20220601,M,60대,서울특별시,300이상500만원 미만,2,12,34,20,30,0,50,0
318,53341539,20220601,M,60대,서울특별시,500이상700만원 미만,2,4,18,20,40,10,30,0
319,53342162,20220601,F,30대,서울특별시,300이상500만원 미만,1,5,15,50,10,10,30,0
320,53349371,20220601,F,50대,서울특별시,300이상500만원 미만,2,5,20,20,50,10,20,0
321,53351240,20220601,F,50대,서울특별시,700만원 이상,1,5,15,100,0,0,0,0
322,53368685,20220601,M,50대,서울특별시,300이상500만원 미만,2,2,14,25,25,20,30,0
323,53374358,20220601,M,60대,서울특별시,300이상500만원 미만,2,8,26,50,20,0,30,0
324,53328084,20220601,F,40대,서울특별시,300만원 미만,2,4,18,5,50,40,5,0
325,53338919,20220601,M,20대,서울특별시,300만원 미만,6,16,62,10,20,10,60,0
326,53343690,20220601,M,60대,서울특별시,300만원 미만,3,8,31,90,0,10,0,0
327,53337727,20220601,F,30대,서울특별시,300이상500만원 미만,2,6,22,55,20,5,20,0
328,53340848,20220601,F,40대,서울특별시,300만원 미만,3,8,31,30,50,15,5,0
329,53368578,20220601,F,60대,서울특별시,500이상700만원 미만,1,4,13,30,20,0,50,0
330,53322399,20220601,M,20대,서울특별시,700만원 이상,8,6,52,50,0,0,50,0
331,53340502,20220601,M,50대,서울특별시,700만원 이상,1,3,11,20,20,10,20,30
332,53339608,20220601,F,50대,서울특별시,300이상500만원 미만,3,0,15,10,10,80,0,0
333,53356656,20220601,M,20대,서울특별시,300만원 미만,10,10,70,30,30,40,0,0
334,53361915,20220601,M,40대,서울특별시,700만원 이상,6,10,50,20,10,5,55,10
335,53336455,20220601,F,50대,서울특별시,500이상700만원 미만,4,4,28,50,40,5,5,0
336,53337859,20220601,M,40대,서울특별시,700만원 이상,3,8,31,50,0,40,10,0
337,53345646,20220601,F,30대,서울특별시,300만원 미만,2,3,16,60,20,20,0,0
338,53359308,20220601,M,20대,서울특별시,300만원 미만,1,2,9,20,10,10,60,0
339,53322678,20220601,F,20대,서울특별시,700만원 이상,1,5,15,70,10,10,10,0
340,53322879,20220601,M,50대,서울특별시,700만원 이상,1,3,11,50,0,0,50,0
341,53324505,20220601,F,20대,서울특별시,300이상500만원 미만,1,6,17,100,0,0,0,0
342,53342494,20220601,M,30대,서울특별시,300이상500만원 미만,2,5,20,20,20,20,40,0
343,53323710,20220601,M,50대,서울특별시,700만원 이상,1,6,17,20,80,0,0,0
344,53322756,20220601,M,20대,서울특별시,무응답,10,6,62,85,5,5,5,0
345,53324070,20220601,F,60대,서울특별시,700만원 이상,2,4,18,0,30,30,40,0
346,53326664,20220601,F,60대,서울특별시,300만원 미만,1,2,9,40,20,10,30,0
347,53373477,20220601,F,20대,서울특별시,700만원 이상,6,12,54,50,30,20,0,0
348,53322520,20220601,F,60대,서울특별시,300이상500만원 미만,2,3,16,0,50,0,50,0
349,53324602,20220601,M,60대,서울특별시,700만원 이상,3,7,29,30,50,0,20,0
350,53325093,20220601,M,60대,서울특별시,700만원 이상,4,8,36,50,10,20,20,0
351,53354968,20220601,F,50대,서울특별시,700만원 이상,2,2,14,20,60,0,20,0
352,53365821,20220601,F,30대,서울특별시,300이상500만원 미만,1,5,15,20,20,40,20,0
353,53367777,20220601,F,50대,서울특별시,500이상700만원 미만,3,6,27,30,30,0,40,0
354,53323407,20220601,M,50대,서울특별시,700만원 이상,3,8,31,40,40,0,20,0
355,53323796,20220601,F,50대,서울특별시,무응답,8,8,56,35,35,0,30,0
356,53324756,20220601,M,50대,서울특별시,700만원 이상,3,5,25,20,10,20,20,30
357,53363029,20220601,M,60대,서울특별시,700만원 이상,2,4,18,80,20,0,0,0
358,53367025,20220601,M,50대,서울특별시,500이상700만원 미만,1,6,17,0,50,50,0,0
359,53322237,20220601,M,30대,서울특별시,무응답,3,12,39,25,25,0,50,0
360,53344311,20220601,M,50대,서울특별시,700만원 이상,1,6,17,30,20,10,40,0
361,53355821,20220601,F,20대,서울특별시,300만원 미만,2,10,30,60,0,0,40,0
362,53323693,20220601,F,30대,서울특별시,300만원 미만,1,3,11,40,10,20,30,0
363,53324460,20220601,F,40대,서울특별시,500이상700만원 미만,3,2,19,60,20,10,10,0
364,53326303,20220601,M,60대,서울특별시,300이상500만원 미만,5,8,41,30,30,0,40,0
365,53352551,20220601,M,50대,서울특별시,300이상500만원 미만,1,6,17,70,0,0,30,0
366,53355584,20220601,F,30대,서울특별시,700만원 이상,3,6,27,60,10,5,25,0
367,53362980,20220601,F,60대,서울특별시,700만원 이상,3,2,19,50,30,0,20,0
368,53364711,20220601,F,50대,서울특별시,700만원 이상,5,2,29,20,10,20,50,0
369,53322868,20220601,F,20대,서울특별시,300만원 미만,8,8,56,60,20,10,10,0
370,53353020,20220601,M,50대,서울특별시,700만원 이상,3,8,31,20,30,10,10,30
371,53364943,20220601,M,60대,서울특별시,500이상700만원 미만,3,10,35,40,30,20,10,0
372,53323353,20220601,F,60대,서울특별시,300만원 미만,2,2,14,50,0,0,20,30
373,53326612,20220601,F,50대,서울특별시,300만원 미만,4,5,30,50,0,0,50,0
374,53332159,20220601,M,50대,서울특별시,500이상700만원 미만,2,7,24,50,30,10,10,0
375,53359255,20220601,F,30대,서울특별시,300만원 미만,4,4,28,100,0,0,0,0
376,53362552,20220601,M,50대,서울특별시,700만원 이상,2,10,30,70,0,0,30,0
377,53374641,20220601,M,40대,서울특별시,300이상500만원 미만,3,10,35,90,0,0,10,0
378,53350722,20220601,F,50대,서울특별시,300만원 미만,2,6,22,30,20,0,20,30
379,53375457,20220601,F,60대,서울특별시,300만원 미만,2,5,20,20,40,20,20,0
380,53324609,20220601,M,50대,서울특별시,300이상500만원 미만,5,10,45,10,30,50,10,0
381,53363284,20220601,F,60대,서울특별시,500이상700만원 미만,3,8,31,20,10,20,50,0
382,53368413,20220601,F,60대,서울특별시,300만원 미만,3,2,19,0,10,20,50,20
383,53369130,20220601,F,30대,서울특별시,300만원 미만,4,8,36,40,0,40,20,0
384,53337493,20220601,M,40대,세종특별자치시,700만원 이상,2,5,20,30,30,30,10,0
385,53339498,20220601,M,30대,세종특별자치시,500이상700만원 미만,3,3,21,30,40,30,0,0
386,53357343,20220601,F,20대,세종특별자치시,무응답,2,4,18,70,20,10,0,0
387,53363182,20220601,F,40대,세종특별자치시,700만원 이상,1,4,13,50,0,0,50,0
388,53342152,20220601,F,50대,울산광역시,300이상500만원 미만,2,5,20,50,0,0,50,0
389,53348146,20220601,F,30대,울산광역시,500이상700만원 미만,3,1,17,50,0,0,50,0
390,53359040,20220601,F,60대,울산광역시,500이상700만원 미만,3,3,21,50,30,10,10,0
391,53368026,20220601,F,60대,울산광역시,300만원 미만,3,12,39,30,20,0,50,0
392,53330161,20220601,F,20대,울산광역시,700만원 이상,4,8,36,50,35,10,5,0
393,53335056,20220601,M,30대,울산광역시,300이상500만원 미만,2,4,18,10,0,0,0,90
394,53355246,20220601,F,50대,울산광역시,500이상700만원 미만,1,1,7,20,50,10,10,10
395,53366193,20220601,M,30대,울산광역시,300만원 미만,3,5,25,10,20,0,20,50
396,53337770,20220601,M,60대,울산광역시,300이상500만원 미만,1,3,11,30,20,10,40,0
397,53364753,20220601,M,60대,울산광역시,300만원 미만,3,3,21,20,30,10,10,30
398,53336611,20220601,M,60대,인천광역시,300이상500만원 미만,1,1,7,40,30,10,20,0
399,53351572,20220601,M,50대,인천광역시,300만원 미만,1,5,15,50,30,20,0,0
400,53339854,20220601,F,40대,인천광역시,700만원 이상,4,14,48,70,10,5,15,0
401,53327441,20220601,M,40대,인천광역시,700만원 이상,2,4,18,30,10,60,0,0
402,53342905,20220601,F,30대,인천광역시,500이상700만원 미만,4,10,40,30,20,0,50,0
403,53350960,20220601,F,50대,인천광역시,700만원 이상,0,12,24,10,90,0,0,0
404,53351131,20220601,F,50대,인천광역시,700만원 이상,2,10,30,80,0,0,20,0
405,53352511,20220601,F,20대,인천광역시,700만원 이상,2,7,24,30,0,10,60,0
406,53354364,20220601,M,40대,인천광역시,500이상700만원 미만,3,5,25,40,40,0,20,0
407,53359557,20220601,M,60대,인천광역시,300이상500만원 미만,8,16,72,20,50,0,30,0
408,53359609,20220601,F,30대,인천광역시,300만원 미만,2,4,18,20,30,10,40,0
409,53335202,20220601,F,40대,인천광역시,300이상500만원 미만,5,18,61,100,0,0,0,0
410,53341126,20220601,M,40대,인천광역시,500이상700만원 미만,2,8,26,20,0,0,50,30
411,53350986,20220601,F,50대,인천광역시,300이상500만원 미만,1,1,7,50,5,45,0,0
412,53356454,20220601,F,40대,인천광역시,300이상500만원 미만,1,0,5,50,40,0,10,0
413,53326091,20220601,M,40대,인천광역시,500이상700만원 미만,1,8,21,20,20,20,40,0
414,53336483,20220601,M,50대,인천광역시,300만원 미만,3,2,19,20,20,20,40,0
415,53337074,20220601,F,60대,인천광역시,500이상700만원 미만,1,2,9,10,10,30,50,0
416,53348610,20220601,M,40대,인천광역시,500이상700만원 미만,3,12,39,40,20,0,40,0
417,53350132,20220601,F,50대,인천광역시,300이상500만원 미만,8,8,56,30,30,20,20,0
418,53354281,20220601,M,50대,인천광역시,300이상500만원 미만,1,2,9,30,20,20,30,0
419,53358468,20220601,M,20대,인천광역시,700만원 이상,2,6,22,10,0,30,60,0
420,53358524,20220601,F,50대,인천광역시,500이상700만원 미만,3,3,21,30,20,20,30,0
421,53333468,20220601,M,60대,인천광역시,500이상700만원 미만,8,8,56,90,5,0,5,0
422,53341111,20220601,F,40대,인천광역시,500이상700만원 미만,3,1,17,30,0,0,70,0
423,53349113,20220601,M,20대,인천광역시,300만원 미만,4,12,44,20,50,10,20,0
424,53360051,20220601,F,40대,인천광역시,700만원 이상,3,6,27,20,50,30,0,0
425,53372644,20220601,M,40대,인천광역시,300이상500만원 미만,4,12,44,50,50,0,0,0
426,53331294,20220601,M,50대,인천광역시,700만원 이상,1,3,11,30,50,10,10,0
427,53349476,20220601,F,30대,인천광역시,700만원 이상,2,3,16,1,4,5,90,0
428,53349573,20220601,F,50대,전라남도,500이상700만원 미만,1,3,11,10,70,10,10,0
429,53364680,20220601,F,60대,전라남도,300이상500만원 미만,3,0,15,0,30,30,20,20
430,53330309,20220601,M,20대,전라남도,500이상700만원 미만,7,12,59,50,30,10,10,0
431,53356311,20220601,M,40대,전라남도,700만원 이상,3,8,31,50,0,10,20,20
432,53374055,20220601,M,40대,전라남도,300이상500만원 미만,1,3,11,50,30,10,10,0
433,53366363,20220601,F,30대,전라남도,300이상500만원 미만,1,3,11,25,10,15,20,30
434,53335743,20220601,M,60대,전라남도,300이상500만원 미만,12,12,84,70,0,30,0,0
435,53338179,20220601,F,60대,전라남도,700만원 이상,7,8,51,10,20,40,20,10
436,53373814,20220601,F,20대,전라남도,300이상500만원 미만,4,8,36,70,30,0,0,0
437,53359916,20220601,M,50대,전라남도,300이상500만원 미만,2,5,20,45,25,5,25,0
438,53328435,20220601,M,40대,전라남도,300이상500만원 미만,4,4,28,35,35,10,20,0
439,53365720,20220601,F,50대,전라남도,700만원 이상,1,8,21,20,50,0,30,0
440,53368791,20220601,F,30대,전라남도,500이상700만원 미만,1,3,11,50,0,0,0,50
441,53360210,20220601,M,30대,전라남도,300만원 미만,5,8,41,80,0,0,20,0
442,53328625,20220601,M,30대,전라남도,700만원 이상,2,6,22,20,20,5,55,0
443,53350264,20220601,F,20대,전라북도,500이상700만원 미만,2,10,30,25,30,20,25,0
444,53351520,20220601,M,20대,전라북도,300만원 미만,2,4,18,70,10,10,10,0
445,53350346,20220601,F,50대,전라북도,300만원 미만,6,4,38,30,10,40,20,0
446,53353943,20220601,M,40대,전라북도,300만원 미만,2,6,22,10,70,0,20,0
447,53330106,20220601,F,50대,전라북도,300만원 미만,2,4,18,20,10,10,60,0
448,53330941,20220601,F,50대,전라북도,700만원 이상,2,5,20,30,10,30,30,0
449,53343447,20220601,F,30대,전라북도,700만원 이상,1,2,9,30,20,30,20,0
450,53358185,20220601,M,30대,전라북도,300만원 미만,1,1,7,5,5,90,0,0
451,53358454,20220601,F,60대,전라북도,300이상500만원 미만,2,0,10,30,30,10,30,0
452,53340403,20220601,M,40대,전라북도,300이상500만원 미만,5,10,45,30,10,10,10,40
453,53351164,20220601,F,20대,전라북도,700만원 이상,3,5,25,50,20,20,10,0
454,53357169,20220601,M,20대,전라북도,700만원 이상,3,4,23,40,20,10,30,0
455,53363038,20220601,M,30대,전라북도,300이상500만원 미만,1,10,25,10,70,10,10,0
456,53340131,20220601,M,60대,전라북도,300만원 미만,3,5,25,30,20,30,20,0
457,53350566,20220601,F,60대,전라북도,300만원 미만,2,3,16,20,15,15,30,20
458,53364411,20220601,F,20대,전라북도,300이상500만원 미만,5,10,45,50,10,20,20,0
459,53329451,20220601,M,30대,제주특별자치도,300만원 미만,1,2,9,15,10,10,40,25
460,53333971,20220601,M,40대,제주특별자치도,300이상500만원 미만,10,10,70,25,0,0,0,75
461,53338909,20220601,M,50대,제주특별자치도,500이상700만원 미만,2,4,18,20,50,0,30,0
462,53357936,20220601,F,20대,제주특별자치도,무응답,6,10,50,50,0,0,50,0
463,53359483,20220601,F,30대,제주특별자치도,700만원 이상,10,10,70,80,0,20,0,0
464,53347630,20220601,F,30대,제주특별자치도,500이상700만원 미만,2,4,18,50,0,40,10,0
465,53360008,20220601,M,40대,제주특별자치도,무응답,5,5,35,0,20,0,80,0
466,53333548,20220601,M,20대,충청남도,무응답,9,5,55,60,20,19,1,0
467,53351689,20220601,F,20대,충청남도,300만원 미만,3,15,45,5,40,20,35,0
468,53333348,20220601,M,40대,충청남도,700만원 이상,1,2,9,50,0,0,50,0
469,53360892,20220601,M,50대,충청남도,500이상700만원 미만,3,5,25,60,20,10,10,0
470,53344564,20220601,M,30대,충청남도,300이상500만원 미만,5,10,45,90,5,0,5,0
471,53326557,20220601,F,50대,충청남도,300이상500만원 미만,1,2,9,50,25,0,25,0
472,53342343,20220601,M,30대,충청남도,300이상500만원 미만,6,14,58,20,30,40,10,0
473,53350156,20220601,M,30대,충청남도,500이상700만원 미만,1,2,9,10,60,10,20,0
474,53352246,20220601,F,50대,충청남도,300이상500만원 미만,1,2,9,60,10,10,20,0
475,53354465,20220601,M,30대,충청남도,300이상500만원 미만,4,6,32,0,50,30,20,0
476,53332256,20220601,M,50대,충청남도,300이상500만원 미만,1,3,11,20,0,0,80,0
477,53339995,20220601,F,50대,충청남도,300이상500만원 미만,7,8,51,70,10,10,10,0
478,53347234,20220601,M,20대,충청남도,500이상700만원 미만,1,4,13,40,30,0,30,0
479,53353938,20220601,M,40대,충청남도,300이상500만원 미만,1,8,21,40,0,0,40,20
480,53356946,20220601,F,20대,충청남도,500이상700만원 미만,2,10,30,50,30,0,20,0
481,53360561,20220601,F,50대,충청남도,300이상500만원 미만,1,3,11,40,10,30,20,0
482,53328397,20220601,F,40대,충청남도,500이상700만원 미만,2,2,14,30,30,20,20,0
483,53339250,20220601,F,40대,충청남도,500이상700만원 미만,2,4,18,50,30,20,0,0
484,53336398,20220601,F,30대,충청남도,무응답,5,8,41,50,25,15,10,0
485,53370970,20220601,M,40대,충청남도,300만원 미만,3,8,31,90,0,5,5,0
486,53329219,20220601,M,40대,충청북도,700만원 이상,3,5,25,70,0,0,30,0
487,53329839,20220601,M,20대,충청북도,300만원 미만,8,13,66,10,5,0,0,85
488,53332214,20220601,M,30대,충청북도,700만원 이상,1,5,15,50,0,10,40,0
489,53349381,20220601,F,50대,충청북도,500이상700만원 미만,6,4,38,25,20,35,20,0
490,53342379,20220601,F,40대,충청북도,300만원 미만,2,3,16,10,10,10,30,40
491,53350468,20220601,M,60대,충청북도,500이상700만원 미만,1,6,17,40,0,60,0,0
492,53327224,20220601,M,30대,충청북도,300만원 미만,2,10,30,30,20,5,45,0
493,53333884,20220601,M,60대,충청북도,700만원 이상,6,4,38,20,40,20,20,0
494,53375018,20220601,M,60대,충청북도,300만원 미만,2,2,14,20,20,30,30,0
495,53344103,20220601,F,30대,충청북도,500이상700만원 미만,3,2,19,60,10,20,10,0
496,53359203,20220601,F,60대,충청북도,700만원 이상,6,5,40,0,90,0,10,0
497,53360292,20220601,M,30대,충청북도,300이상500만원 미만,4,8,36,30,30,0,40,0
498,53361796,20220601,F,40대,충청북도,300만원 미만,2,5,20,30,50,20,0,0
499,53335191,20220601,M,20대,충청북도,700만원 이상,2,6,22,30,20,30,20,0
500,53353935,20220601,F,20대,충청북도,500이상700만원 미만,1,2,9,20,40,0,40,0
501,53357534,20220601,M,40대,충청북도,300이상500만원 미만,3,10,35,20,0,0,80,0
502,53322175,20220608,F,20대,서울특별시,300이상500만원 미만,1,2,9,50,0,50,0,0
503,53322276,20220608,F,60대,서울특별시,700만원 이상,3,2,19,20,30,30,20,0
504,53322330,20220608,F,50대,서울특별시,700만원 이상,3,10,35,20,10,10,50,10
505,53322417,20220608,F,50대,서울특별시,300만원 미만,5,7,39,60,0,0,40,0
506,53322431,20220608,F,50대,서울특별시,300만원 미만,2,4,18,40,40,0,20,0
507,53322469,20220608,M,40대,서울특별시,500이상700만원 미만,10,5,60,10,30,10,30,20
508,53322589,20220608,F,60대,서울특별시,500이상700만원 미만,1,3,11,0,40,40,20,0
509,53322809,20220608,M,20대,서울특별시,300만원 미만,2,8,26,10,30,10,50,0
510,53322912,20220608,F,60대,제주특별자치도,700만원 이상,8,5,50,50,10,10,20,10
511,53322978,20220608,F,60대,서울특별시,700만원 이상,2,3,16,20,20,30,20,10
512,53323089,20220608,F,60대,서울특별시,300이상500만원 미만,5,4,33,50,0,20,30,0
513,53323411,20220608,F,50대,서울특별시,300이상500만원 미만,2,3,16,30,50,15,5,0
514,53323424,20220608,F,60대,서울특별시,300이상500만원 미만,3,12,39,10,50,20,20,0
515,53323449,20220608,M,60대,서울특별시,300만원 미만,2,2,14,20,20,10,40,10
516,53323474,20220608,F,20대,서울특별시,300이상500만원 미만,8,8,56,65,10,10,15,0
517,53323591,20220608,M,40대,서울특별시,300이상500만원 미만,2,5,20,50,5,5,40,0
518,53323676,20220608,F,40대,서울특별시,500이상700만원 미만,2,8,26,0,0,70,30,0
519,53323872,20220608,F,60대,서울특별시,300만원 미만,4,4,28,20,10,10,60,0
520,53323934,20220608,F,40대,서울특별시,300이상500만원 미만,5,6,37,95,0,5,0,0
521,53324048,20220608,F,40대,강원도,500이상700만원 미만,1,5,15,20,15,30,35,0
522,53324326,20220608,M,50대,서울특별시,300만원 미만,3,6,27,10,50,0,40,0
523,53324404,20220608,F,40대,서울특별시,300이상500만원 미만,2,8,26,20,20,20,20,20
524,53324603,20220608,F,50대,서울특별시,500이상700만원 미만,2,5,20,40,0,60,0,0
525,53324975,20220608,M,20대,서울특별시,무응답,5,10,45,50,0,20,30,0
526,53325112,20220608,F,50대,서울특별시,300이상500만원 미만,1,6,17,80,0,0,20,0
527,53325124,20220608,F,60대,서울특별시,300이상500만원 미만,2,2,14,30,0,50,20,0
