,RESPOND_ID,EXAMIN_BEGIN_DE,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,ANSWRR_OC_AREA_NM,HSHLD_INCOME_DGREE_NM,WORKDAY_DAY_AVRG_LSR_TIME_VALUE,WKEND_DAY_AVRG_LSR_TIME_VALUE,ONE_WEEK_TOT_LSR_TIME_VALUE,LSR_TIME_REST_RCRT_USE_RATE,LSR_TIME_HOBBY_USE_RATE,LSR_TIME_SELF_IMPT_USE_RATE,LSR_TIME_TWDPSN_RLTN_FLWSP_USE_RATE,LSR_TIME_ETC_USE_RATE
14890,53328204,20220727,F,20대,충청남도,300만원 미만,5,11,47,15,30,40,15,0
14891,53328310,20220727,M,20대,서울특별시,300만원 미만,4,12,44,80,10,9,1,0
14892,53328354,20220727,F,40대,충청북도,300이상500만원 미만,4,0,20,80,0,0,20,0
14893,53328364,20220727,F,50대,경기도,700만원 이상,3,5,25,20,0,20,60,0
14894,53328577,20220727,M,30대,경상남도,700만원 이상,5,12,49,40,20,10,30,0
14895,53328648,20220727,M,20대,경기도,300만원 미만,3,8,31,50,0,40,10,0
14896,53328681,20220727,F,40대,전라남도,700만원 이상,10,10,70,35,30,30,5,0
14897,53328699,20220727,M,50대,대구광역시,700만원 이상,1,5,15,20,30,10,40,0
14898,53328811,20220727,M,40대,경상북도,300만원 미만,3,8,31,50,0,20,30,0
14899,53328819,20220727,F,50대,서울특별시,500이상700만원 미만,1,3,11,50,20,0,30,0
14900,53328907,20220727,M,30대,부산광역시,500이상700만원 미만,1,1,7,0,20,20,60,0
14901,53328916,20220727,F,50대,서울특별시,700만원 이상,3,2,19,20,50,20,10,0
14902,53328972,20220727,M,20대,서울특별시,무응답,14,14,98,45,0,10,45,0
14903,53329012,20220727,M,20대,서울특별시,무응답,18,18,126,25,25,25,0,25
14904,53329067,20220727,M,30대,서울특별시,300이상500만원 미만,4,12,44,50,20,10,20,0
14905,53329129,20220727,M,50대,서울특별시,700만원 이상,1,4,13,80,0,20,0,0
14906,53329184,20220727,F,50대,경기도,700만원 이상,2,2,14,20,60,20,0,0
14907,53329242,20220727,F,40대,대구광역시,300만원 미만,3,7,29,100,0,0,0,0
14908,53329369,20220727,M,50대,경기도,300이상500만원 미만,15,15,105,50,10,10,30,0
14909,53329759,20220727,M,60대,대전광역시,300만원 미만,3,4,23,60,20,0,20,0
14910,53329931,20220727,F,20대,광주광역시,무응답,1,5,15,70,0,0,30,0
14911,53330093,20220727,M,60대,강원도,300이상500만원 미만,5,5,35,40,20,10,30,0
14912,53330097,20220727,F,50대,대구광역시,300만원 미만,1,3,11,50,0,50,0,0
14913,53330101,20220727,F,40대,경기도,500이상700만원 미만,3,5,25,55,5,10,30,0
14914,53330226,20220727,M,40대,경상북도,700만원 이상,1,7,19,30,40,10,20,0
14915,53330343,20220727,F,20대,경기도,300만원 미만,2,4,18,50,20,10,20,0
14916,53330365,20220727,M,30대,경기도,700만원 이상,1,5,15,20,40,10,30,0
14917,53330445,20220727,F,50대,대전광역시,300이상500만원 미만,1,3,11,50,0,0,50,0
14918,53330610,20220727,F,20대,경상북도,700만원 이상,3,12,39,50,0,0,50,0
14919,53330641,20220727,M,20대,전라북도,300만원 미만,6,12,54,40,20,0,40,0
14920,53330664,20220727,F,40대,대구광역시,700만원 이상,1,3,11,30,20,50,0,0
14921,53330817,20220727,F,40대,강원도,300이상500만원 미만,1,2,9,60,10,30,0,0
14922,53330879,20220727,M,50대,경상남도,700만원 이상,2,5,20,15,40,40,5,0
14923,53331154,20220727,F,20대,전라남도,700만원 이상,3,5,25,20,30,50,0,0
14924,53331200,20220727,F,20대,전라북도,300만원 미만,5,10,45,80,10,0,10,0
14925,53331371,20220727,M,20대,경기도,500이상700만원 미만,10,10,70,70,0,20,10,0
14926,53331753,20220727,M,30대,경기도,300만원 미만,8,8,56,30,10,20,10,30
14927,53332041,20220727,M,40대,제주특별자치도,500이상700만원 미만,2,4,18,60,40,0,0,0
14928,53332069,20220727,F,40대,서울특별시,700만원 이상,3,6,27,70,10,10,10,0
14929,53332080,20220727,M,40대,경기도,500이상700만원 미만,4,6,32,30,70,0,0,0
14930,53332258,20220727,M,60대,충청남도,300이상500만원 미만,4,6,32,10,40,10,20,20
14931,53332297,20220727,F,30대,강원도,300이상500만원 미만,2,2,14,80,0,10,10,0
14932,53332345,20220727,M,60대,대전광역시,300만원 미만,15,15,105,20,30,40,10,0
14933,53332562,20220727,F,20대,경기도,700만원 이상,2,6,22,80,1,3,16,0
14934,53332632,20220727,M,40대,부산광역시,300만원 미만,3,2,19,30,0,0,0,70
14935,53332726,20220727,M,50대,경기도,300이상500만원 미만,1,4,13,10,10,20,60,0
14936,53332758,20220727,F,60대,경기도,무응답,3,2,19,20,30,20,20,10
14937,53332839,20220727,M,20대,전라북도,500이상700만원 미만,2,8,26,30,30,10,30,0
14938,53332862,20220727,F,30대,경기도,500이상700만원 미만,5,10,45,70,0,0,30,0
14939,53332974,20220727,M,30대,경기도,무응답,3,12,39,80,5,15,0,0
14940,53333049,20220727,M,50대,경기도,500이상700만원 미만,3,5,25,50,30,0,20,0
14941,53333081,20220727,F,40대,충청남도,500이상700만원 미만,2,5,20,50,20,10,20,0
14942,53333138,20220727,F,50대,경기도,300이상500만원 미만,3,8,31,50,0,0,50,0
14943,53333162,20220727,F,40대,부산광역시,300이상500만원 미만,3,5,25,50,0,50,0,0
14944,53333405,20220727,M,40대,경기도,500이상700만원 미만,1,4,13,10,20,20,15,35
14945,53333510,20220727,F,40대,경상북도,300만원 미만,4,9,38,90,0,0,10,0
14946,53333697,20220727,M,20대,경기도,300만원 미만,1,3,11,50,10,10,30,0
14947,53333713,20220727,M,50대,강원도,300이상500만원 미만,2,2,14,0,100,0,0,0
14948,53333789,20220727,F,60대,광주광역시,300만원 미만,2,10,30,60,0,20,20,0
14949,53333944,20220727,F,20대,인천광역시,700만원 이상,4,15,50,80,5,10,5,0
14950,53334073,20220727,F,50대,전라남도,무응답,3,3,21,50,50,0,0,0
14951,53334111,20220727,M,60대,경상북도,300이상500만원 미만,4,4,28,20,30,20,30,0
14952,53334223,20220727,F,40대,경기도,300이상500만원 미만,2,2,14,0,100,0,0,0
14953,53334331,20220727,F,50대,부산광역시,500이상700만원 미만,3,1,17,0,40,30,30,0
14954,53334341,20220727,M,30대,대구광역시,300이상500만원 미만,1,8,21,30,30,40,0,0
14955,53334344,20220727,F,60대,부산광역시,300만원 미만,2,5,20,10,40,30,20,0
14956,53334420,20220727,F,30대,전라북도,300만원 미만,6,6,42,80,0,0,20,0
14957,53334445,20220727,F,40대,경상북도,500이상700만원 미만,4,2,24,10,50,30,10,0
14958,53334485,20220727,F,60대,전라북도,300만원 미만,2,2,14,80,10,10,0,0
14959,53334538,20220727,M,20대,광주광역시,무응답,3,3,21,20,20,20,40,0
14960,53334551,20220727,F,20대,충청남도,300만원 미만,2,6,22,15,40,5,40,0
14961,53334619,20220727,F,20대,경기도,300만원 미만,1,2,9,100,0,0,0,0
14962,53334647,20220727,F,30대,광주광역시,300이상500만원 미만,4,6,32,40,0,20,40,0
14963,53334818,20220727,F,60대,부산광역시,300만원 미만,5,6,37,40,20,20,20,0
14964,53334898,20220727,F,40대,경기도,300이상500만원 미만,4,2,24,70,0,0,30,0
14965,53334993,20220727,M,20대,서울특별시,500이상700만원 미만,3,10,35,90,10,0,0,0
14966,53335036,20220727,M,40대,울산광역시,300이상500만원 미만,3,12,39,50,25,0,25,0
14967,53335148,20220727,F,50대,대구광역시,300이상500만원 미만,2,5,20,40,30,10,20,0
14968,53335197,20220727,M,60대,서울특별시,700만원 이상,1,5,15,30,10,20,40,0
14969,53335216,20220727,F,20대,강원도,300이상500만원 미만,5,5,35,40,0,50,10,0
14970,53335384,20220727,F,40대,인천광역시,700만원 이상,3,6,27,40,10,50,0,0
14971,53335459,20220727,M,50대,서울특별시,700만원 이상,4,6,32,20,20,30,30,0
14972,53335830,20220727,F,20대,전라북도,300만원 미만,4,6,32,40,5,5,50,0
14973,53335868,20220727,M,60대,대구광역시,300이상500만원 미만,2,2,14,10,30,50,10,0
14974,53335939,20220727,M,30대,광주광역시,300이상500만원 미만,2,6,22,90,0,0,10,0
14975,53336063,20220727,F,30대,부산광역시,300만원 미만,2,5,20,60,10,10,20,0
14976,53336216,20220727,F,40대,대구광역시,700만원 이상,2,3,16,50,20,30,0,0
14977,53336237,20220727,M,30대,제주특별자치도,300이상500만원 미만,3,8,31,50,20,20,10,0
14978,53336277,20220727,F,50대,경상북도,300이상500만원 미만,2,3,16,20,20,50,10,0
14979,53336287,20220727,F,50대,경기도,300만원 미만,4,5,30,50,0,10,40,0
14980,53336312,20220727,F,50대,전라북도,300만원 미만,3,4,23,100,0,0,0,0
14981,53336355,20220727,M,30대,대구광역시,500이상700만원 미만,1,5,15,30,30,0,40,0
14982,53336535,20220727,M,60대,전라남도,700만원 이상,1,4,13,40,30,0,30,0
14983,53336628,20220727,F,60대,충청북도,500이상700만원 미만,2,3,16,25,5,60,10,0
14984,53336660,20220727,F,40대,경상남도,300이상500만원 미만,2,6,22,20,40,10,30,0
14985,53336694,20220727,F,30대,경기도,500이상700만원 미만,3,10,35,20,30,50,0,0
14986,53336825,20220727,F,30대,경기도,300이상500만원 미만,1,5,15,60,10,0,30,0
14987,53336858,20220727,F,20대,울산광역시,300만원 미만,4,3,26,50,10,30,10,0
14988,53337072,20220727,M,50대,경상남도,300만원 미만,2,3,16,10,90,0,0,0
14989,53337096,20220727,F,40대,부산광역시,300이상500만원 미만,2,4,18,10,10,30,50,0
14990,53337145,20220727,F,60대,경기도,300이상500만원 미만,3,8,31,30,10,10,40,10
14991,53337260,20220727,M,30대,경기도,300이상500만원 미만,3,5,25,70,0,20,10,0
14992,53337362,20220727,M,30대,대전광역시,300만원 미만,0,2,4,50,0,30,20,0
14993,53337708,20220727,F,50대,충청북도,500이상700만원 미만,2,1,12,70,0,20,10,0
14994,53337837,20220727,F,20대,경상북도,500이상700만원 미만,3,2,19,30,40,20,10,0
14995,53337850,20220727,M,40대,경기도,300이상500만원 미만,2,2,14,100,0,0,0,0
14996,53338080,20220727,F,20대,경기도,300만원 미만,3,14,43,80,5,10,5,0
14997,53338234,20220727,M,30대,경상남도,300이상500만원 미만,1,2,9,90,0,0,10,0
14998,53338305,20220727,M,50대,대전광역시,700만원 이상,2,5,20,30,20,10,40,0
14999,53338373,20220727,M,50대,경기도,700만원 이상,2,3,16,100,0,0,0,0
15000,53338608,20220727,M,20대,경상남도,500이상700만원 미만,5,12,49,20,30,20,30,0
15001,53338628,20220727,M,60대,울산광역시,300만원 미만,2,1,12,10,30,5,10,45
15002,53338709,20220727,F,60대,인천광역시,300만원 미만,4,8,36,0,0,20,80,0
15003,53338872,20220727,F,30대,경기도,300이상500만원 미만,2,0,10,70,0,10,20,0
15004,53338900,20220727,M,60대,대전광역시,300이상500만원 미만,1,6,17,40,0,0,60,0
15005,53339106,20220727,F,60대,경기도,300만원 미만,2,2,14,40,50,0,10,0
15006,53339120,20220727,F,30대,울산광역시,300이상500만원 미만,2,6,22,50,20,5,25,0
15007,53339155,20220727,M,20대,경기도,무응답,3,7,29,40,10,10,40,0
15008,53339346,20220727,F,20대,부산광역시,500이상700만원 미만,6,6,42,10,10,10,70,0
15009,53339483,20220727,F,20대,경기도,300이상500만원 미만,3,8,31,40,30,0,30,0
15010,53339513,20220727,M,40대,서울특별시,700만원 이상,2,6,22,25,25,25,25,0
15011,53339852,20220727,F,40대,전라남도,300이상500만원 미만,2,6,22,100,0,0,0,0
15012,53340063,20220727,M,40대,세종특별자치시,300이상500만원 미만,2,4,18,80,10,5,5,0
15013,53340153,20220727,F,40대,충청남도,300이상500만원 미만,4,12,44,90,10,0,0,0
15014,53340226,20220727,M,60대,강원도,300만원 미만,2,4,18,20,20,10,50,0
15015,53340269,20220727,M,40대,울산광역시,300이상500만원 미만,2,4,18,10,30,10,50,0
15016,53340353,20220727,M,60대,충청남도,300이상500만원 미만,1,2,9,40,20,10,30,0
15017,53340437,20220727,M,50대,경기도,500이상700만원 미만,3,8,31,50,15,5,30,0
15018,53340482,20220727,F,50대,부산광역시,300이상500만원 미만,2,3,16,50,50,0,0,0
15019,53340500,20220727,M,40대,경상북도,300이상500만원 미만,8,1,42,20,20,20,40,0
15020,53340654,20220727,M,20대,서울특별시,500이상700만원 미만,2,4,18,50,30,0,20,0
15021,53340675,20220727,F,30대,경기도,700만원 이상,5,12,49,60,10,20,10,0
15022,53340773,20220727,M,20대,경기도,300만원 미만,3,12,39,100,0,0,0,0
15023,53340812,20220727,M,60대,경기도,500이상700만원 미만,0,3,6,40,40,20,0,0
15024,53341022,20220727,F,60대,인천광역시,300이상500만원 미만,1,2,9,20,10,20,50,0
15025,53341180,20220727,M,20대,서울특별시,300만원 미만,1,5,15,10,40,0,50,0
15026,53341190,20220727,M,20대,대구광역시,700만원 이상,18,18,126,30,10,20,40,0
15027,53341428,20220727,M,40대,부산광역시,700만원 이상,4,16,52,50,50,0,0,0
15028,53341704,20220727,F,40대,경기도,300이상500만원 미만,3,3,21,70,30,0,0,0
15029,53341735,20220727,M,50대,인천광역시,700만원 이상,3,3,21,50,20,10,20,0
15030,53341860,20220727,M,60대,경기도,300만원 미만,2,0,10,5,5,10,2,78
15031,53342084,20220727,F,30대,경상남도,300만원 미만,3,5,25,60,20,15,5,0
15032,53342088,20220727,F,30대,경기도,700만원 이상,0,0,0,40,0,30,30,0
15033,53342573,20220727,M,30대,경기도,700만원 이상,4,4,28,20,30,30,20,0
15034,53342660,20220727,F,50대,대전광역시,300이상500만원 미만,1,2,9,50,0,10,10,30
15035,53342676,20220727,F,30대,경상남도,500이상700만원 미만,2,3,16,10,50,30,10,0
15036,53342809,20220727,F,50대,인천광역시,무응답,2,4,18,20,20,50,10,0
15037,53342813,20220727,F,40대,충청북도,700만원 이상,1,12,29,25,0,50,25,0
15038,53342984,20220727,F,30대,서울특별시,500이상700만원 미만,4,8,36,30,10,30,30,0
15039,53343016,20220727,M,40대,제주특별자치도,300만원 미만,2,8,26,80,0,0,0,20
15040,53343089,20220727,M,50대,전라남도,300이상500만원 미만,2,4,18,30,10,0,40,20
15041,53343471,20220727,M,20대,서울특별시,무응답,14,14,98,100,0,0,0,0
15042,53343728,20220727,F,20대,경기도,300만원 미만,5,8,41,95,0,3,2,0
15043,53343897,20220727,M,50대,부산광역시,300이상500만원 미만,1,4,13,30,40,30,0,0
15044,53343925,20220727,M,30대,대구광역시,300이상500만원 미만,2,3,16,50,50,0,0,0
15045,53343935,20220727,M,20대,경기도,300만원 미만,5,6,37,30,20,10,40,0
15046,53344061,20220727,M,60대,전라북도,300만원 미만,3,3,21,10,30,30,10,20
15047,53344078,20220727,M,50대,대구광역시,700만원 이상,5,9,43,20,40,30,10,0
15048,53344279,20220727,M,30대,인천광역시,300이상500만원 미만,2,3,16,0,70,0,30,0
15049,53344296,20220727,F,20대,전라북도,300이상500만원 미만,1,3,11,20,30,50,0,0
15050,53344309,20220727,M,20대,광주광역시,무응답,7,5,45,90,0,10,0,0
15051,53344327,20220727,M,30대,경상북도,300만원 미만,3,5,25,20,60,20,0,0
15052,53344328,20220727,M,50대,충청북도,700만원 이상,3,8,31,90,0,0,0,10
15053,53344526,20220727,M,50대,경상남도,300만원 미만,1,2,9,0,100,0,0,0
15054,53344537,20220727,F,50대,세종특별자치시,300만원 미만,2,3,16,0,100,0,0,0
15055,53344538,20220727,M,50대,충청남도,700만원 이상,6,10,50,20,30,10,40,0
15056,53344646,20220727,F,40대,인천광역시,300만원 미만,3,6,27,80,5,5,10,0
15057,53344729,20220727,F,40대,경상남도,300만원 미만,2,3,16,90,0,0,10,0
15058,53344748,20220727,M,60대,세종특별자치시,300이상500만원 미만,3,5,25,40,30,10,20,0
15059,53344777,20220727,M,60대,경기도,300이상500만원 미만,3,5,25,40,40,20,0,0
15060,53344975,20220727,F,40대,충청북도,300이상500만원 미만,1,3,11,40,20,20,20,0
15061,53345058,20220727,F,60대,울산광역시,300이상500만원 미만,3,2,19,30,20,10,40,0
15062,53345080,20220727,M,40대,전라북도,300이상500만원 미만,2,3,16,20,70,0,10,0
15063,53345091,20220727,F,50대,강원도,300이상500만원 미만,1,1,7,30,50,0,10,10
15064,53345217,20220727,F,50대,인천광역시,500이상700만원 미만,2,2,14,30,40,0,30,0
15065,53345304,20220727,F,60대,경기도,300만원 미만,5,5,35,40,10,40,10,0
15066,53345310,20220727,F,30대,서울특별시,500이상700만원 미만,5,3,31,50,10,20,10,10
15067,53345355,20220727,M,60대,경상북도,300이상500만원 미만,1,0,5,25,25,0,50,0
15068,53345404,20220727,F,50대,전라북도,300이상500만원 미만,5,8,41,100,0,0,0,0
15069,53345408,20220727,M,20대,경기도,700만원 이상,3,8,31,60,0,20,20,0
15070,53345455,20220727,M,60대,전라북도,500이상700만원 미만,10,10,70,0,50,50,0,0
15071,53345516,20220727,F,20대,전라북도,300만원 미만,3,10,35,10,20,50,20,0
15072,53345600,20220727,M,50대,광주광역시,300만원 미만,3,8,31,20,50,0,30,0
15073,53345640,20220727,F,50대,서울특별시,300이상500만원 미만,3,5,25,40,10,10,40,0
15074,53345913,20220727,F,60대,경기도,300이상500만원 미만,3,2,19,50,30,0,20,0
15075,53346052,20220727,F,60대,대전광역시,300이상500만원 미만,4,1,22,20,60,0,20,0
15076,53346104,20220727,M,40대,경상남도,300이상500만원 미만,2,2,14,30,50,0,20,0
15077,53346115,20220727,F,50대,경기도,700만원 이상,2,5,20,50,20,10,20,0
15078,53346140,20220727,M,50대,경기도,700만원 이상,8,10,60,40,20,40,0,0
15079,53346179,20220727,F,60대,대전광역시,300이상500만원 미만,1,3,11,10,50,10,30,0
15080,53346186,20220727,F,30대,울산광역시,300만원 미만,1,3,11,30,30,30,10,0
15081,53346293,20220727,F,20대,경기도,700만원 이상,2,5,20,50,30,0,20,0
15082,53346306,20220727,M,40대,경기도,500이상700만원 미만,2,5,20,60,0,0,40,0
15083,53346401,20220727,F,50대,제주특별자치도,300만원 미만,4,0,20,30,0,30,0,40
15084,53346405,20220727,F,40대,대구광역시,300만원 미만,5,5,35,20,50,20,10,0
15085,53346560,20220727,F,20대,경기도,500이상700만원 미만,2,8,26,40,10,0,50,0
15086,53346579,20220727,M,40대,광주광역시,300만원 미만,0,8,16,50,0,0,50,0
15087,53346620,20220727,M,50대,충청북도,300이상500만원 미만,2,2,14,50,30,20,0,0
15088,53346626,20220727,F,30대,경상남도,500이상700만원 미만,1,3,11,50,20,0,30,0
15089,53346735,20220727,F,50대,경기도,700만원 이상,1,4,13,30,0,70,0,0
15090,53346959,20220727,F,50대,경기도,300이상500만원 미만,2,10,30,10,10,10,70,0
15091,53347032,20220727,F,30대,광주광역시,300이상500만원 미만,0,4,8,60,5,10,25,0
15092,53347054,20220727,M,20대,광주광역시,300이상500만원 미만,4,12,44,10,30,10,50,0
15093,53347283,20220727,M,30대,경기도,700만원 이상,5,10,45,20,60,0,20,0
15094,53347423,20220727,M,50대,경기도,300이상500만원 미만,1,4,13,60,15,10,15,0
15095,53347439,20220727,M,20대,충청남도,300이상500만원 미만,4,12,44,30,10,10,50,0
15096,53347598,20220727,F,60대,경기도,300이상500만원 미만,3,5,25,20,30,10,40,0
15097,53347617,20220727,F,30대,경기도,300만원 미만,4,2,24,80,5,5,10,0
15098,53347628,20220727,F,60대,인천광역시,500이상700만원 미만,3,8,31,0,0,0,20,80
15099,53347992,20220727,M,50대,경상남도,300만원 미만,2,4,18,40,30,10,20,0
15100,53348353,20220727,M,50대,경기도,700만원 이상,6,12,54,0,70,15,15,0
15101,53348412,20220727,F,20대,서울특별시,300이상500만원 미만,4,8,36,40,10,0,50,0
15102,53348458,20220727,M,30대,전라북도,300만원 미만,2,6,22,20,10,10,60,0
15103,53348491,20220727,M,60대,충청북도,300만원 미만,2,10,30,0,100,0,0,0
15104,53348534,20220727,F,20대,충청북도,300만원 미만,5,10,45,90,0,0,10,0
15105,53348607,20220727,M,40대,경기도,700만원 이상,1,2,9,60,40,0,0,0
15106,53348620,20220727,F,30대,대구광역시,300만원 미만,2,5,20,80,10,0,10,0
15107,53348760,20220727,M,40대,서울특별시,300만원 미만,6,12,54,40,0,30,30,0
15108,53348921,20220727,F,50대,인천광역시,300이상500만원 미만,5,7,39,50,0,0,50,0
15109,53348930,20220727,F,50대,전라남도,300만원 미만,2,8,26,50,10,20,20,0
15110,53348979,20220727,F,40대,경기도,700만원 이상,6,6,42,40,20,10,30,0
15111,53348988,20220727,M,40대,대구광역시,300만원 미만,2,8,26,0,5,80,15,0
15112,53349225,20220727,M,50대,울산광역시,300이상500만원 미만,1,6,17,60,10,0,30,0
15113,53349245,20220727,F,60대,경기도,700만원 이상,5,5,35,25,25,10,40,0
15114,53349257,20220727,M,20대,경기도,700만원 이상,2,5,20,20,20,20,20,20
15115,53349465,20220727,F,60대,서울특별시,300이상500만원 미만,1,2,9,20,20,40,20,0
15116,53349586,20220727,F,30대,경상북도,300이상500만원 미만,8,4,48,30,10,10,50,0
15117,53349605,20220727,F,50대,서울특별시,700만원 이상,3,10,35,30,40,20,10,0
15118,53349724,20220727,F,50대,제주특별자치도,300이상500만원 미만,4,8,36,40,40,10,10,0
15119,53349936,20220727,M,30대,경기도,300이상500만원 미만,3,6,27,10,30,40,10,10
15120,53350122,20220727,F,50대,서울특별시,300이상500만원 미만,4,8,36,20,20,40,20,0
15121,53350240,20220727,F,50대,대구광역시,500이상700만원 미만,2,10,30,10,10,10,70,0
15122,53350325,20220727,M,50대,경상북도,300이상500만원 미만,3,5,25,10,50,20,20,0
15123,53350347,20220727,M,40대,경기도,500이상700만원 미만,1,8,21,80,0,0,20,0
15124,53350439,20220727,M,50대,강원도,500이상700만원 미만,3,4,23,15,70,10,5,0
15125,53350582,20220727,F,60대,충청북도,700만원 이상,2,2,14,80,20,0,0,0
15126,53350809,20220727,F,40대,서울특별시,300만원 미만,1,2,9,60,0,40,0,0
15127,53350910,20220727,M,60대,서울특별시,300이상500만원 미만,1,12,29,10,70,10,10,0
15128,53351000,20220727,M,20대,대구광역시,300만원 미만,4,10,40,70,10,0,20,0
15129,53351270,20220727,M,40대,대구광역시,500이상700만원 미만,2,4,18,20,20,0,10,50
15130,53351394,20220727,M,60대,서울특별시,300만원 미만,8,8,56,50,30,10,10,0
15131,53351511,20220727,F,60대,강원도,300이상500만원 미만,3,5,25,50,20,10,20,0
15132,53351537,20220727,M,60대,서울특별시,700만원 이상,1,3,11,50,30,10,10,0
15133,53351594,20220727,M,50대,전라남도,300이상500만원 미만,8,8,56,40,50,5,5,0
15134,53351609,20220727,M,50대,인천광역시,300만원 미만,1,3,11,20,70,0,10,0
15135,53351667,20220727,F,40대,경상북도,300만원 미만,2,2,14,80,0,0,20,0
15136,53351971,20220727,M,30대,울산광역시,300이상500만원 미만,4,8,36,30,10,10,50,0
15137,53351995,20220727,F,60대,경기도,700만원 이상,3,5,25,20,40,10,30,0
15138,53352539,20220727,M,50대,인천광역시,700만원 이상,2,15,40,40,40,10,10,0
15139,53352689,20220727,F,40대,서울특별시,700만원 이상,5,13,51,80,0,20,0,0
15140,53352703,20220727,M,40대,서울특별시,300만원 미만,2,0,10,70,10,10,10,0
15141,53353122,20220727,F,30대,경기도,300만원 미만,3,12,39,70,0,0,30,0
15142,53353235,20220727,M,50대,경기도,700만원 이상,4,10,40,30,20,0,50,0
15143,53353351,20220727,F,60대,경기도,300만원 미만,12,0,60,20,0,0,80,0
15144,53353486,20220727,M,50대,강원도,500이상700만원 미만,5,10,45,60,0,10,30,0
15145,53353502,20220727,M,30대,경기도,300이상500만원 미만,1,1,7,20,20,20,40,0
15146,53353568,20220727,M,60대,부산광역시,700만원 이상,4,6,32,40,0,0,60,0
15147,53353621,20220727,F,20대,경기도,무응답,2,3,16,60,0,0,40,0
15148,53353627,20220727,M,50대,대구광역시,300만원 미만,4,6,32,60,30,0,10,0
15149,53353635,20220727,F,40대,경상북도,700만원 이상,3,6,27,20,10,20,50,0
15150,53353734,20220727,M,20대,전라북도,무응답,9,16,77,5,10,5,80,0
15151,53353912,20220727,F,50대,경기도,700만원 이상,3,5,25,10,50,20,20,0
15152,53354099,20220727,M,50대,부산광역시,700만원 이상,4,8,36,50,0,0,50,0
15153,53354503,20220727,M,50대,경기도,500이상700만원 미만,1,10,25,50,20,20,10,0
15154,53354545,20220727,M,50대,강원도,500이상700만원 미만,2,3,16,0,60,0,40,0
15155,53354587,20220727,M,40대,서울특별시,300이상500만원 미만,1,1,7,100,0,0,0,0
15156,53354593,20220727,F,40대,경상북도,500이상700만원 미만,5,5,35,30,0,50,20,0
15157,53354609,20220727,M,40대,전라남도,500이상700만원 미만,4,8,36,50,10,0,40,0
15158,53354751,20220727,M,60대,강원도,500이상700만원 미만,3,6,27,0,50,30,20,0
15159,53354765,20220727,F,60대,경기도,300만원 미만,4,5,30,70,10,10,10,0
15160,53354891,20220727,M,30대,경상북도,300만원 미만,3,7,29,15,15,10,60,0
15161,53355094,20220727,F,20대,경상북도,300만원 미만,3,7,29,60,10,10,20,0
15162,53355105,20220727,M,60대,경상남도,500이상700만원 미만,2,8,26,10,10,10,0,70
15163,53355181,20220727,M,50대,서울특별시,500이상700만원 미만,2,4,18,20,0,50,30,0
15164,53355385,20220727,M,20대,광주광역시,300만원 미만,2,4,18,50,10,10,30,0
15165,53355621,20220727,M,30대,서울특별시,300만원 미만,2,6,22,30,30,15,25,0
15166,53355637,20220727,F,50대,경기도,500이상700만원 미만,5,8,41,50,0,30,20,0
15167,53355686,20220727,F,40대,경상남도,500이상700만원 미만,1,3,11,80,0,20,0,0
15168,53355693,20220727,F,40대,인천광역시,500이상700만원 미만,1,2,9,70,0,0,30,0
15169,53355698,20220727,F,40대,서울특별시,500이상700만원 미만,1,3,11,60,10,20,10,0
15170,53356135,20220727,M,20대,경기도,무응답,3,8,31,10,10,50,30,0
15171,53356202,20220727,F,30대,서울특별시,300만원 미만,2,2,14,100,0,0,0,0
15172,53356225,20220727,M,30대,전라남도,500이상700만원 미만,5,6,37,60,30,0,10,0
15173,53356261,20220727,F,60대,경기도,300만원 미만,9,10,65,30,10,10,50,0
15174,53356448,20220727,M,60대,인천광역시,700만원 이상,2,3,16,0,0,0,100,0
15175,53356472,20220727,M,40대,경기도,300만원 미만,2,4,18,30,20,10,30,10
15176,53356801,20220727,M,20대,경기도,300만원 미만,3,10,35,80,20,0,0,0
15177,53356861,20220727,F,20대,경기도,700만원 이상,3,5,25,40,30,0,30,0
15178,53356891,20220727,M,40대,인천광역시,700만원 이상,2,4,18,10,50,10,30,0
15179,53357135,20220727,M,50대,서울특별시,700만원 이상,6,8,46,40,30,20,10,0
15180,53357321,20220727,F,30대,충청남도,300이상500만원 미만,6,2,34,30,0,30,40,0
15181,53357492,20220727,M,60대,대구광역시,300이상500만원 미만,7,5,45,30,10,10,50,0
15182,53357604,20220727,F,30대,전라남도,700만원 이상,1,5,15,50,0,20,30,0
15183,53357661,20220727,M,60대,충청남도,500이상700만원 미만,6,3,36,40,0,0,30,30
15184,53357698,20220727,M,30대,세종특별자치시,500이상700만원 미만,1,1,7,100,0,0,0,0
15185,53357968,20220727,M,30대,경기도,300만원 미만,2,3,16,60,10,10,20,0
15186,53357996,20220727,F,20대,전라북도,300이상500만원 미만,4,10,40,15,35,10,40,0
15187,53358056,20220727,F,50대,경상북도,300이상500만원 미만,4,3,26,60,10,20,10,0
15188,53358080,20220727,F,20대,인천광역시,무응답,3,5,25,30,10,10,50,0
15189,53358211,20220727,M,40대,충청북도,500이상700만원 미만,2,8,26,50,20,0,30,0
15190,53358225,20220727,F,40대,경기도,700만원 이상,2,4,18,30,10,10,50,0
